ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461065.0,1.0,1.0,0.5,1.0,0.5,0.02857142857142857,1.0,0.625,0.3333333333333333,1.0
461071.0,1.0,1.0,0.33333333333333337,0.0,0.25,0.07142857142857142,0.0,0.5,0.3333333333333333,1.0
461078.0,0.0,0.0,0.21212121212121213,0.0,0.75,0.0,1.0,0.625,0.3333333333333333,1.0
461082.0,1.0,0.0,0.015151515151515152,0.0,0.625,0.5714285714285714,1.0,0.375,0.0,1.0
461085.0,0.0,0.0,0.12121212121212122,0.0,0.25,0.07142857142857142,1.0,0.0,0.3333333333333333,1.0
461093.0,0.0,1.0,0.2727272727272727,1.0,0.0,0.07142857142857142,0.0,0.375,0.3333333333333333,1.0
461099.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.07142857142857142,1.0,0.375,0.3333333333333333,1.0
461111.0,0.0,1.0,0.3484848484848485,1.0,0.125,0.5714285714285714,1.0,0.0,0.8333333333333333,1.0
461114.0,1.0,1.0,0.48484848484848486,1.0,0.0,0.07142857142857142,0.0,0.375,0.3333333333333333,1.0
461116.0,1.0,1.0,0.21212121212121213,0.0,0.5,0.2857142857142857,0.5,0.375,0.3333333333333333,1.0
461118.0,0.0,0.0,0.16666666666666669,1.0,0.625,0.5,1.0,0.225,0.3333333333333333,1.0
461119.0,0.0,0.0,0.06060606060606061,0.0,0.625,0.42857142857142855,1.0,0.25,0.3333333333333333,1.0
461121.0,1.0,0.0,0.21212121212121213,0.0,0.125,0.0,1.0,0.375,0.3333333333333333,1.0
461124.0,1.0,0.0,0.045454545454545456,0.0,0.625,0.07142857142857142,1.0,0.875,0.5,1.0
461127.0,1.0,0.0,0.030303030303030304,0.0,0.625,0.07142857142857142,1.0,0.5,0.5,1.0
461128.0,1.0,0.0,0.015151515151515152,0.0,0.625,0.5,1.0,0.25,0.8333333333333333,1.0
461129.0,0.0,1.0,0.5454545454545454,1.0,0.375,0.07142857142857142,0.0,0.375,0.8333333333333333,1.0
461131.0,1.0,1.0,0.6666666666666667,1.0,0.0,0.07142857142857142,0.5,0.225,0.8333333333333333,1.0
461145.0,0.0,1.0,0.24242424242424243,1.0,0.375,0.07142857142857142,1.0,0.125,0.3333333333333333,1.0
461152.0,0.0,0.0,0.16666666666666669,0.0,0.75,0.5714285714285714,1.0,0.125,0.3333333333333333,1.0
461154.0,1.0,0.0,0.07575757575757576,0.0,0.75,0.07142857142857142,1.0,0.375,0.3333333333333333,1.0
461158.0,0.0,0.0,0.33333333333333337,1.0,0.375,0.07142857142857142,1.0,0.325,0.3333333333333333,1.0
461162.0,0.0,0.0,0.25757575757575757,0.0,1.0,0.5714285714285714,1.0,0.25,0.3333333333333333,1.0
461163.0,0.0,1.0,0.5454545454545454,0.0,0.375,0.6428571428571428,1.0,0.375,0.3333333333333333,1.0
461168.0,0.0,1.0,0.10606060606060606,0.0,0.25,0.5,0.0,0.125,0.3333333333333333,1.0
461169.0,1.0,0.0,0.2878787878787879,1.0,0.375,0.6428571428571428,1.0,0.125,0.3333333333333333,1.0
461174.0,0.0,0.0,0.07575757575757576,0.0,1.0,0.19999999999999998,1.0,0.375,0.3333333333333333,1.0
461177.0,1.0,1.0,0.3181818181818182,0.0,0.5,0.5714285714285714,0.0,0.375,0.0,1.0
461178.0,1.0,1.0,0.10606060606060606,0.0,0.375,0.0,1.0,0.25,0.3333333333333333,1.0
461179.0,0.0,1.0,0.09090909090909091,0.0,0.25,0.21428571428571427,1.0,0.25,0.3333333333333333,1.0
461181.0,1.0,0.0,0.015151515151515152,0.0,0.625,0.2857142857142857,1.0,0.375,0.3333333333333333,1.0
461183.0,1.0,0.0,0.24242424242424243,0.0,0.5,0.0,1.0,0.5,0.3333333333333333,1.0
461187.0,1.0,0.0,0.15151515151515152,0.0,0.625,0.6428571428571428,1.0,0.375,0.3333333333333333,1.0
461197.0,1.0,0.0,0.10606060606060606,0.0,1.0,0.07142857142857142,1.0,0.0,0.3333333333333333,1.0
461198.0,0.0,0.0,0.8333333333333334,1.0,0.875,0.0857142857142857,1.0,0.0,0.8333333333333333,1.0
461201.0,0.0,0.0,0.5,1.0,0.0,0.24285714285714283,1.0,0.0,0.8333333333333333,1.0
461205.0,1.0,0.0,0.10606060606060606,1.0,0.625,0.24285714285714283,1.0,0.25,0.16666666666666666,1.0
461211.0,0.0,0.0,0.3787878787878788,1.0,0.375,0.0,1.0,0.0,0.8333333333333333,1.0
461214.0,1.0,0.0,0.15151515151515152,0.0,0.625,0.0,1.0,0.375,0.8333333333333333,1.0
461215.0,0.0,0.0,0.24242424242424243,1.0,0.0,0.7142857142857142,1.0,0.0,0.8333333333333333,1.0
461218.0,1.0,1.0,0.12121212121212122,0.0,0.5,0.07142857142857142,1.0,0.625,0.8333333333333333,1.0
461220.0,0.0,0.0,0.15151515151515152,0.0,0.5,0.5714285714285714,1.0,0.25,0.8333333333333333,1.0
461221.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.07142857142857142,1.0,0.375,0.8333333333333333,1.0
461225.0,0.0,0.0,0.16666666666666669,0.0,1.0,0.7142857142857142,1.0,0.625,0.8333333333333333,1.0
461226.0,1.0,1.0,0.36363636363636365,1.0,0.2,0.07142857142857142,1.0,0.125,0.8333333333333333,1.0
461230.0,0.0,0.0,0.045454545454545456,0.0,0.5,0.0,1.0,0.325,0.3333333333333333,1.0
461232.0,0.0,1.0,0.3181818181818182,1.0,0.5,0.14285714285714285,0.5,0.325,0.3333333333333333,1.0
461233.0,1.0,1.0,0.2727272727272727,1.0,0.375,0.41428571428571426,1.0,0.075,0.3333333333333333,1.0
461236.0,0.0,0.0,0.13636363636363635,1.0,0.625,0.6428571428571428,1.0,0.0,0.8333333333333333,1.0
461237.0,1.0,0.0,0.21212121212121213,1.0,0.125,0.07142857142857142,1.0,0.5,0.16666666666666666,1.0
461241.0,1.0,1.0,0.18181818181818182,1.0,0.625,0.5,1.0,0.125,0.8333333333333333,1.0
461242.0,1.0,1.0,0.36363636363636365,1.0,0.625,0.0,1.0,0.125,0.8333333333333333,1.0
461243.0,1.0,1.0,0.3939393939393939,1.0,1.0,0.0,1.0,0.5,0.8333333333333333,1.0
461248.0,0.0,0.0,0.2878787878787879,0.0,0.625,0.0,1.0,0.0,0.8333333333333333,1.0
461251.0,0.0,0.0,0.3939393939393939,1.0,1.0,0.07142857142857142,1.0,0.275,0.8333333333333333,1.0
461252.0,0.0,1.0,0.48484848484848486,1.0,0.125,0.0,1.0,0.0,0.3333333333333333,1.0
461256.0,1.0,0.0,0.12121212121212122,0.0,0.125,0.07142857142857142,1.0,0.375,0.5,1.0
461257.0,1.0,1.0,0.25757575757575757,1.0,0.25,0.07142857142857142,0.0,0.125,0.5,1.0
461258.0,0.0,1.0,0.6060606060606061,1.0,0.0,0.07142857142857142,0.0,0.25,0.5,1.0
461262.0,0.0,0.0,0.15151515151515152,0.0,0.25,0.0,1.0,0.75,0.5,1.0
461263.0,0.0,1.0,0.4545454545454546,1.0,0.0,0.0,1.0,0.0,0.5,1.0
461265.0,1.0,0.0,0.16666666666666669,0.0,1.0,0.07142857142857142,1.0,0.625,0.5,1.0
461269.0,1.0,0.0,0.0,0.0,0.375,0.0,1.0,0.375,0.5,1.0
461274.0,0.0,1.0,0.9696969696969697,1.0,0.875,0.02857142857142857,0.5,0.125,0.8333333333333333,1.0
461276.0,1.0,1.0,0.6818181818181819,1.0,1.0,0.0,1.0,0.125,1.0,1.0
461277.0,1.0,1.0,0.9242424242424243,1.0,0.875,0.3571428571428571,1.0,0.0,0.8333333333333333,1.0
461281.0,1.0,0.0,0.06060606060606061,0.0,0.625,0.14285714285714285,1.0,1.0,0.16666666666666666,1.0
461286.0,0.0,0.0,0.06060606060606061,0.0,0.125,0.14285714285714285,1.0,0.375,0.8333333333333333,1.0
461289.0,1.0,0.0,0.045454545454545456,0.0,0.625,0.07142857142857142,1.0,0.25,0.8333333333333333,1.0
461292.0,0.0,1.0,1.0,0.0,0.875,0.04285714285714285,0.5,0.125,0.3333333333333333,1.0
461297.0,1.0,1.0,0.7575757575757576,0.0,0.875,0.0,0.5,0.125,0.8333333333333333,1.0
461299.0,0.0,1.0,0.7878787878787878,1.0,0.875,0.0,0.5,0.125,0.8333333333333333,1.0
461303.0,0.0,0.0,0.030303030303030304,0.0,0.125,0.42857142857142855,1.0,0.375,0.16666666666666666,1.0
461308.0,1.0,0.0,0.06060606060606061,0.0,0.625,0.07142857142857142,1.0,0.125,0.8333333333333333,1.0
461309.0,0.0,0.0,0.06060606060606061,0.0,0.625,0.0,1.0,0.375,0.8333333333333333,1.0
461313.0,1.0,1.0,0.6212121212121212,1.0,0.0,0.0,0.0,0.225,0.8333333333333333,1.0
461314.0,1.0,1.0,0.3787878787878788,1.0,0.0,0.07142857142857142,0.0,0.25,0.8333333333333333,1.0
461319.0,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.125,0.8333333333333333,1.0
461320.0,0.0,0.0,0.3181818181818182,1.0,0.0,0.07142857142857142,1.0,0.25,0.8333333333333333,1.0
461322.0,1.0,1.0,0.33333333333333337,1.0,0.0,0.0,0.0,0.125,0.8333333333333333,1.0
461323.0,0.0,1.0,0.3484848484848485,1.0,0.625,0.42857142857142855,0.0,0.125,0.8333333333333333,1.0
461324.0,0.0,0.0,0.42424242424242425,1.0,0.0,0.21428571428571427,1.0,0.0,0.8333333333333333,1.0
461326.0,0.0,0.0,0.30303030303030304,1.0,0.0,0.0,1.0,0.0,0.8333333333333333,1.0
461335.0,1.0,1.0,0.48484848484848486,0.0,0.5,0.5714285714285714,0.5,0.125,0.8333333333333333,1.0
461340.0,1.0,1.0,0.24242424242424243,1.0,0.0,0.2857142857142857,0.0,0.125,1.0,1.0
461346.0,1.0,1.0,0.4393939393939394,1.0,0.0,0.5714285714285714,1.0,0.125,0.8333333333333333,1.0
461348.0,1.0,1.0,0.33333333333333337,1.0,0.625,0.07142857142857142,1.0,0.0,0.8333333333333333,1.0
461350.0,1.0,0.0,0.16666666666666669,0.0,0.625,0.0,1.0,0.375,0.16666666666666666,1.0
461352.0,1.0,0.0,0.15151515151515152,0.0,0.625,0.14285714285714285,1.0,0.5,0.16666666666666666,1.0
461356.0,1.0,0.0,0.13636363636363635,1.0,0.375,0.07142857142857142,1.0,0.125,0.8333333333333333,1.0
461357.0,1.0,0.0,0.12121212121212122,1.0,0.625,0.07142857142857142,1.0,0.375,0.8333333333333333,1.0
461363.0,1.0,0.0,0.42424242424242425,1.0,0.0,0.0,1.0,0.0,0.8333333333333333,1.0
461366.0,1.0,0.0,0.19696969696969696,1.0,0.625,0.07142857142857142,1.0,0.0,0.8333333333333333,1.0
461370.0,1.0,0.0,0.09090909090909091,1.0,0.125,0.07142857142857142,1.0,0.25,0.8333333333333333,1.0
461377.0,0.0,1.0,0.6212121212121212,1.0,0.0,0.04285714285714285,1.0,0.0,0.8333333333333333,1.0
461378.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.5714285714285714,1.0,0.0,0.8333333333333333,1.0
461379.0,1.0,0.0,0.18181818181818182,1.0,0.625,0.07142857142857142,1.0,0.425,0.6666666666666666,1.0
461383.0,1.0,1.0,0.7272727272727273,1.0,0.0,0.0,0.5,0.125,0.8333333333333333,1.0
461388.0,1.0,0.0,0.030303030303030304,0.0,0.625,0.19999999999999998,1.0,0.5,0.16666666666666666,1.0
461397.0,1.0,0.0,0.06060606060606061,0.0,0.625,0.07142857142857142,1.0,0.375,0.8333333333333333,1.0
461402.0,0.0,0.0,0.15151515151515152,1.0,0.375,0.07142857142857142,1.0,0.5,0.8333333333333333,1.0
461408.0,1.0,1.0,0.3939393939393939,1.0,1.0,0.0,1.0,0.25,0.8333333333333333,1.0
461421.0,1.0,1.0,0.3484848484848485,1.0,0.0,0.3142857142857143,0.0,0.25,0.8333333333333333,1.0
461423.0,1.0,0.0,0.19696969696969696,1.0,0.0,0.07142857142857142,1.0,0.25,0.5,1.0
461426.0,1.0,1.0,0.3939393939393939,1.0,0.0,0.5,0.0,0.125,0.8333333333333333,1.0
461428.0,1.0,0.0,0.3787878787878788,1.0,0.0,0.0,1.0,0.0,0.8333333333333333,1.0
461432.0,0.0,1.0,0.3181818181818182,1.0,0.0,0.07142857142857142,0.0,0.125,0.8333333333333333,1.0
461437.0,1.0,1.0,0.25757575757575757,1.0,0.375,0.0,0.0,0.125,0.8333333333333333,1.0
461439.0,1.0,1.0,0.30303030303030304,1.0,0.0,0.0,0.0,0.125,0.8333333333333333,1.0
461441.0,1.0,1.0,0.5757575757575758,1.0,0.0,0.0,0.0,0.375,0.8333333333333333,1.0
461442.0,1.0,1.0,0.3787878787878788,1.0,0.0,0.0,0.0,0.625,0.16666666666666666,1.0
461454.0,0.0,1.0,0.24242424242424243,1.0,0.0,0.42857142857142855,0.5,0.375,1.0,1.0
461456.0,0.0,0.0,0.2727272727272727,0.0,1.0,0.0,1.0,0.0,0.8333333333333333,1.0
461457.0,0.0,1.0,0.19696969696969696,0.0,0.125,0.0,1.0,0.5,0.8333333333333333,1.0
461458.0,0.0,0.0,0.3181818181818182,1.0,0.0,0.3571428571428571,1.0,0.0,0.8333333333333333,1.0
461462.0,1.0,1.0,0.5151515151515151,1.0,1.0,0.0,1.0,0.25,0.8333333333333333,1.0
461465.0,1.0,1.0,0.18181818181818182,1.0,0.0,0.5714285714285714,0.0,0.125,0.8333333333333333,1.0
461466.0,1.0,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.125,1.0,1.0
461468.0,1.0,1.0,0.696969696969697,1.0,0.375,0.04285714285714285,0.0,0.25,0.8333333333333333,1.0
461469.0,1.0,1.0,0.25757575757575757,1.0,0.0,0.0,1.0,0.125,0.8333333333333333,1.0
461476.0,1.0,1.0,0.3939393939393939,1.0,0.0,0.07142857142857142,0.0,0.375,0.16666666666666666,1.0
461479.0,0.0,1.0,0.4696969696969697,1.0,0.0,0.07142857142857142,0.0,0.25,0.8333333333333333,1.0
461480.0,0.0,1.0,0.5303030303030303,1.0,0.0,0.07142857142857142,0.5,0.25,0.8333333333333333,1.0
461482.0,0.0,0.0,0.4393939393939394,1.0,0.0,0.6428571428571428,1.0,0.0,0.8333333333333333,1.0
461494.0,1.0,1.0,0.12121212121212122,0.0,0.25,0.0,0.0,0.125,0.8333333333333333,1.0
461501.0,0.0,1.0,0.36363636363636365,1.0,0.25,0.07142857142857142,0.5,0.25,0.8333333333333333,1.0
461503.0,0.0,0.0,0.16666666666666669,1.0,0.0,0.5714285714285714,1.0,0.125,0.8333333333333333,1.0
461510.0,1.0,1.0,0.36363636363636365,1.0,0.0,0.0,1.0,0.125,0.8333333333333333,1.0
461514.0,1.0,0.0,0.16666666666666669,0.0,0.625,0.07142857142857142,1.0,0.375,0.8333333333333333,1.0
461516.0,1.0,1.0,0.18181818181818182,1.0,0.375,0.07142857142857142,0.0,0.25,0.8333333333333333,1.0
461518.0,0.0,1.0,0.36363636363636365,1.0,0.0,0.07142857142857142,0.0,0.375,0.3333333333333333,1.0
461521.0,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.5,0.125,0.8333333333333333,1.0
461522.0,1.0,1.0,0.8030303030303031,0.0,0.5,0.07142857142857142,0.5,0.125,0.8333333333333333,1.0
461525.0,1.0,1.0,0.696969696969697,1.0,0.375,0.0,1.0,0.125,0.8333333333333333,1.0
461526.0,1.0,1.0,0.9090909090909092,0.0,0.375,0.0,1.0,0.125,0.8333333333333333,1.0
461530.0,1.0,1.0,0.2727272727272727,1.0,0.25,0.0,1.0,0.125,0.8333333333333333,1.0
461534.0,1.0,1.0,0.24242424242424243,1.0,0.0,0.0,1.0,0.0,0.8333333333333333,1.0
461540.0,1.0,0.0,0.3181818181818182,1.0,0.275,0.14285714285714285,1.0,0.125,0.16666666666666666,1.0
461546.0,0.0,1.0,0.696969696969697,0.0,0.875,0.0,1.0,0.25,0.8333333333333333,1.0
461548.0,0.0,0.0,0.21212121212121213,1.0,0.25,0.0,1.0,0.25,0.8333333333333333,1.0
461553.0,1.0,0.0,0.2727272727272727,1.0,0.0,0.07142857142857142,1.0,0.25,1.0,1.0
461556.0,0.0,1.0,0.4090909090909091,1.0,0.25,0.07142857142857142,0.0,0.125,0.8333333333333333,1.0
461558.0,1.0,1.0,0.4545454545454546,1.0,0.25,0.14285714285714285,0.0,0.125,0.8333333333333333,1.0
461564.0,1.0,1.0,0.5151515151515151,1.0,0.5,0.07142857142857142,0.5,0.125,0.8333333333333333,1.0
461570.0,1.0,1.0,0.5303030303030303,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,1.0
461574.0,0.0,1.0,0.42424242424242425,1.0,0.0,0.07142857142857142,0.0,0.25,0.8333333333333333,1.0
461587.0,1.0,0.0,0.16666666666666669,1.0,0.625,0.0,1.0,0.25,0.8333333333333333,1.0
461593.0,0.0,1.0,0.30303030303030304,1.0,0.125,0.5714285714285714,0.0,0.125,0.8333333333333333,1.0
461602.0,0.0,0.0,0.16666666666666669,1.0,0.0,0.0,1.0,0.425,0.8333333333333333,1.0
461604.0,1.0,1.0,0.2727272727272727,0.0,0.375,0.0,0.0,0.125,0.8333333333333333,1.0
461612.0,0.0,0.0,0.18181818181818182,1.0,0.625,0.5714285714285714,1.0,0.5,0.8333333333333333,1.0
461615.0,1.0,0.0,0.21212121212121213,1.0,0.125,0.0,1.0,0.125,0.8333333333333333,1.0
461617.0,1.0,0.0,0.4393939393939394,1.0,0.0,0.0,1.0,0.125,0.8333333333333333,1.0
461619.0,1.0,1.0,0.4696969696969697,1.0,0.5,0.09999999999999999,0.5,0.25,0.8333333333333333,1.0
461624.0,0.0,1.0,0.2878787878787879,1.0,0.0,0.0,0.0,0.2,0.16666666666666666,1.0
461626.0,1.0,1.0,0.7575757575757576,1.0,0.5,0.0,0.5,0.125,0.8333333333333333,1.0
461630.0,1.0,1.0,0.3787878787878788,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,1.0
461637.0,1.0,1.0,0.4393939393939394,1.0,0.0,0.0,1.0,0.125,1.0,1.0
461644.0,1.0,0.0,0.16666666666666669,0.0,0.625,0.0,1.0,0.625,0.8333333333333333,1.0
461653.0,0.0,1.0,0.5757575757575758,1.0,0.125,0.0,0.0,0.125,0.8333333333333333,1.0
461655.0,0.0,1.0,0.2878787878787879,1.0,0.75,0.6428571428571428,0.0,0.125,0.8333333333333333,1.0
461658.0,0.0,1.0,0.5606060606060607,1.0,0.0,0.07142857142857142,0.0,0.125,0.6666666666666666,1.0
461659.0,0.0,1.0,0.4545454545454546,1.0,0.0,0.0,0.0,0.125,0.8333333333333333,1.0
461661.0,0.0,1.0,0.30303030303030304,1.0,0.0,0.3571428571428571,0.0,0.125,0.16666666666666666,1.0
461663.0,1.0,0.0,0.07575757575757576,0.0,0.625,0.07142857142857142,1.0,0.25,0.8333333333333333,1.0
461668.0,1.0,1.0,0.48484848484848486,1.0,0.0,0.2857142857142857,0.0,0.375,0.16666666666666666,1.0
461671.0,1.0,0.0,0.19696969696969696,0.0,0.625,0.5,1.0,0.5,0.8333333333333333,1.0
461674.0,1.0,1.0,0.4696969696969697,1.0,0.5,0.0,0.5,0.375,0.8333333333333333,1.0
461676.0,0.0,0.0,0.18181818181818182,1.0,0.25,0.0,1.0,0.0,0.8333333333333333,1.0
461679.0,1.0,0.0,0.16666666666666669,1.0,0.625,0.21428571428571427,1.0,0.375,0.8333333333333333,1.0
461681.0,1.0,0.0,0.09090909090909091,1.0,0.625,0.5714285714285714,1.0,0.25,1.0,1.0
461683.0,1.0,1.0,0.30303030303030304,1.0,0.5,0.07142857142857142,0.5,0.375,0.8333333333333333,1.0
461685.0,0.0,0.0,0.12121212121212122,1.0,0.625,0.2857142857142857,1.0,0.375,0.8333333333333333,1.0
461686.0,1.0,1.0,0.5909090909090909,1.0,0.0,0.0,1.0,0.125,0.8333333333333333,1.0
461690.0,0.0,0.0,0.21212121212121213,1.0,0.25,0.07142857142857142,1.0,0.0,0.5,1.0
461694.0,1.0,0.0,0.13636363636363635,1.0,0.125,0.07142857142857142,1.0,0.375,0.5,1.0
461695.0,0.0,1.0,0.4090909090909091,1.0,0.0,0.14285714285714285,0.0,0.125,0.8333333333333333,1.0
461698.0,0.0,1.0,0.7575757575757576,1.0,0.0,0.0,0.5,0.125,0.8333333333333333,1.0
461701.0,1.0,1.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.125,0.6666666666666666,1.0
461705.0,0.0,0.0,0.19696969696969696,0.0,0.625,0.0,1.0,0.375,0.8333333333333333,1.0
461708.0,1.0,1.0,0.8939393939393939,0.0,0.875,0.0,0.5,0.125,0.8333333333333333,1.0
461709.0,1.0,0.0,0.13636363636363635,1.0,0.0,0.07142857142857142,1.0,0.25,0.5,1.0
461711.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.5714285714285714,1.0,0.25,0.16666666666666666,1.0
461716.0,0.0,1.0,0.5757575757575758,1.0,0.875,0.42857142857142855,0.5,1.0,0.8333333333333333,1.0
461720.0,0.0,0.0,0.3787878787878788,1.0,0.0,0.07142857142857142,1.0,0.0,0.5,1.0
461722.0,1.0,0.0,0.18181818181818182,0.0,0.125,0.0,1.0,0.25,0.8333333333333333,1.0
461724.0,0.0,1.0,0.4393939393939394,1.0,0.0,0.07142857142857142,1.0,0.0,1.0,1.0
461725.0,0.0,0.0,0.16666666666666669,1.0,0.25,0.21428571428571427,1.0,0.0,0.5,1.0
461727.0,0.0,0.0,0.42424242424242425,1.0,0.0,0.07142857142857142,1.0,0.25,0.8333333333333333,1.0
461737.0,0.0,1.0,0.4545454545454546,1.0,0.125,0.0,0.0,0.625,0.5,1.0
461738.0,0.0,1.0,0.3787878787878788,1.0,0.2,0.07142857142857142,0.0,0.25,0.8333333333333333,1.0
461744.0,1.0,1.0,0.48484848484848486,1.0,0.0,0.0,0.0,0.375,0.8333333333333333,1.0
461747.0,1.0,1.0,0.6363636363636364,1.0,0.0,0.0,0.5,0.125,0.8333333333333333,1.0
461749.0,0.0,0.0,0.06060606060606061,0.0,0.625,0.0,1.0,0.5,0.8333333333333333,1.0
461752.0,1.0,1.0,0.6363636363636364,1.0,0.125,0.07142857142857142,0.0,0.25,0.8333333333333333,1.0
461756.0,0.0,1.0,0.2878787878787879,1.0,0.25,0.0,0.0,0.125,0.5,1.0
461760.0,1.0,1.0,0.9242424242424243,1.0,0.0,0.0,0.5,0.125,0.8333333333333333,1.0
461769.0,1.0,0.0,0.25757575757575757,1.0,0.0,0.0,1.0,0.0,0.8333333333333333,1.0
461771.0,1.0,1.0,0.13636363636363635,1.0,0.125,0.5714285714285714,0.0,0.125,0.8333333333333333,1.0
461775.0,0.0,1.0,0.8939393939393939,0.0,0.875,0.0,0.5,0.125,0.8333333333333333,1.0
461778.0,0.0,1.0,0.9696969696969697,1.0,0.875,0.0,0.5,0.125,0.8333333333333333,1.0
461780.0,0.0,0.0,0.696969696969697,1.0,0.875,0.07142857142857142,1.0,0.5,0.8333333333333333,1.0
461782.0,0.0,1.0,0.4545454545454546,1.0,0.0,0.11428571428571428,0.5,0.5,0.8333333333333333,1.0
461784.0,0.0,1.0,0.7727272727272727,1.0,0.875,0.07142857142857142,1.0,0.0,0.8333333333333333,1.0
461788.0,0.0,1.0,0.8484848484848485,1.0,0.875,0.07142857142857142,0.5,0.125,0.8333333333333333,1.0
461791.0,0.0,0.0,0.045454545454545456,0.0,0.875,0.6428571428571428,1.0,0.0,0.8333333333333333,1.0
461792.0,0.0,0.0,0.030303030303030304,0.0,0.625,0.3571428571428571,1.0,0.5,0.16666666666666666,1.0
461800.0,0.0,0.0,0.3484848484848485,1.0,0.125,0.21428571428571427,1.0,0.0,0.16666666666666666,1.0
461801.0,0.0,0.0,0.09090909090909091,0.0,0.625,0.07142857142857142,1.0,0.25,0.8333333333333333,1.0
461802.0,1.0,0.0,0.3484848484848485,1.0,0.0,0.0,1.0,0.375,0.8333333333333333,1.0
461804.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.07142857142857142,1.0,0.0,0.8333333333333333,1.0
461807.0,1.0,0.0,0.09090909090909091,1.0,0.125,0.7142857142857142,1.0,0.375,0.8333333333333333,1.0
461815.0,1.0,1.0,0.5606060606060607,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0
461816.0,0.0,0.0,0.42424242424242425,1.0,1.0,0.0,1.0,0.5,0.8333333333333333,1.0
461821.0,0.0,0.0,0.19696969696969696,0.0,0.125,0.07142857142857142,1.0,0.375,0.8333333333333333,1.0
461822.0,1.0,1.0,0.24242424242424243,1.0,0.0,0.5714285714285714,0.5,0.125,0.8333333333333333,1.0
461824.0,1.0,1.0,0.36363636363636365,1.0,1.0,0.6428571428571428,1.0,0.25,0.8333333333333333,1.0
461832.0,1.0,0.0,0.15151515151515152,1.0,0.625,0.04285714285714285,1.0,0.25,0.8333333333333333,1.0
461837.0,1.0,1.0,0.25757575757575757,1.0,0.0,0.0,1.0,0.125,0.8333333333333333,1.0
461845.0,0.0,1.0,0.4090909090909091,1.0,0.125,0.07142857142857142,0.0,0.375,0.8333333333333333,1.0
461846.0,0.0,0.0,0.6363636363636364,1.0,0.0,0.0,1.0,0.125,0.16666666666666666,1.0
461848.0,1.0,0.0,0.2878787878787879,0.0,1.0,0.07142857142857142,1.0,0.125,0.8333333333333333,1.0
461858.0,1.0,0.0,0.09090909090909091,0.0,0.375,0.07142857142857142,1.0,0.75,0.5,1.0
461859.0,0.0,1.0,0.42424242424242425,0.0,0.0,0.3571428571428571,1.0,0.5,0.8333333333333333,1.0
461860.0,0.0,1.0,0.8181818181818182,1.0,0.875,0.07142857142857142,0.5,0.125,0.8333333333333333,1.0
461862.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.6428571428571428,1.0,0.0,0.8333333333333333,1.0
461864.0,1.0,0.0,0.015151515151515152,1.0,1.0,0.0,1.0,0.625,0.5,1.0
461872.0,0.0,1.0,0.8030303030303031,1.0,0.875,0.07142857142857142,0.5,0.125,0.8333333333333333,1.0
461873.0,1.0,0.0,0.13636363636363635,1.0,0.125,0.0,1.0,0.375,0.8333333333333333,1.0
461874.0,1.0,1.0,0.4545454545454546,1.0,0.125,0.07142857142857142,0.0,0.25,0.3333333333333333,1.0
461882.0,0.0,0.0,0.13636363636363635,1.0,0.125,0.0,1.0,0.5,1.0,1.0
461892.0,0.0,0.0,0.33333333333333337,1.0,0.625,0.0,1.0,0.0,0.16666666666666666,1.0
461896.0,1.0,1.0,0.36363636363636365,1.0,0.0,0.07142857142857142,1.0,0.0,0.8333333333333333,1.0
461898.0,1.0,1.0,0.6212121212121212,1.0,0.5,0.42857142857142855,0.5,0.25,0.8333333333333333,1.0
461899.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.625,0.8333333333333333,1.0
461901.0,1.0,0.0,0.10606060606060606,1.0,0.0,0.5,1.0,0.375,0.8333333333333333,1.0
461910.0,1.0,1.0,0.18181818181818182,1.0,0.0,0.3571428571428571,0.0,0.125,0.16666666666666666,1.0
461913.0,1.0,0.0,0.3484848484848485,1.0,0.375,0.3571428571428571,1.0,0.375,0.16666666666666666,1.0
461914.0,0.0,1.0,0.5757575757575758,1.0,0.0,0.5,1.0,0.175,0.8333333333333333,1.0
461921.0,0.0,0.0,0.24242424242424243,1.0,0.0,0.0,1.0,0.0,0.8333333333333333,1.0
461927.0,1.0,0.0,0.19696969696969696,0.0,0.625,0.07142857142857142,1.0,0.375,0.16666666666666666,1.0
461928.0,1.0,1.0,0.6818181818181819,1.0,0.875,0.04285714285714285,1.0,0.0,0.7999999999999999,1.0
461929.0,1.0,1.0,0.5757575757575758,1.0,0.375,0.07142857142857142,1.0,0.0,0.8333333333333333,1.0
